"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string" 
"2405",0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.589544757315697,0.380200093029907,"00001011101010100000100000011000100001000011",1,"210057345926"
"7595",1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0.590052756182771,0.371448781991033,"10000100101011101010111000011010110111000001",1,"210055562535"
"6504",0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.590178850688811,0.417012106427783,"01011110100000100010000010001001101001000100",1,"210055588125"
"2658",0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.59027304027701,0.360442319163677,"00001111101000101000101000001010000000100001",1,"210055674950"
"6198",0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.592038318660757,0.428805463790624,"01010110101000100000001100000111100011001000",1,"210056612039"
"2171",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.592043420375018,0.397787232387688,"00000111101000111110000100001100100001000010",1,"210055366463"
"5473",0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.59258437686504,0.348900426782293,"01001000101001100100000000001110110100000000",1,"210057292127"
"3524",0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.592826086436958,0.343378202349286,"00010101101001000100100100010110101000000000",1,"210055293749"
"4243",0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.592952797594345,0.366443349474146,"00100101111101011000001000101101100100000010",1,"210055195318"
"2595",0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.593889764520872,0.34640335766961,"00001101110001000001000000001010100100000001",1,"210056910199"
"6858",0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.59393700810215,0.453075947808002,"01101110101000100001001100001100000100010000",1,"210055536763"
"2539",0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0.594206548001723,0.327859679320085,"00001100111010001010100000111110100001000101",1,"210055368267"
"8216",1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.594786380749883,0.347167440952086,"11000101101000000110000001101111101000000000",1,"210055552016"
"4174",0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0.5948581929861,0.346460462452829,"00100100101001000000101000011110100101000001",1,"210057126073"
"5565",0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.596030615871314,0.373278785851367,"01001100100011001110001000001000100010000001",1,"210055467510"
"3546",0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0.596479193123476,0.345682542548241,"00010101111000000000101101011111010001001101",1,"210056542308"
"6425",0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.596746189130759,0.337300344814135,"01011101101000101010100000101010000001000000",1,"210054650023"
"2591",0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.597173228187246,0.329551916429102,"00001101101010100000001100001000100000100001",1,"210057300217"
"2521",0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.597214153117694,0.355869151939044,"00001100101011001011000000011011101000000000",1,"210056849779"
"4946",0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.597666746625461,0.483859781588638,"01000011001001010100001001001100101001000100",1,"210055461949"
"6054",0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.597875594160251,0.357106798859434,"01010100101000101001010000011111100010000100",1,"210056879788"
"2144",0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.598086071074288,0.375469076596556,"00000111001001001110000001001010100000001001",1,"210057374596"
"6736",0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.598305611376768,0.378676561033087,"01100110101000000010000100001110100000000000",1,"210055486912"
"3522",0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.59845432316078,0.340594473221782,"00010101101001000100000000001110101000010000",1,"210056922666"
"1661",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0.59957747104786,0.351767261892963,"00000100101001001110101010001111101001000001",1,"210055118689"
"5252",0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0.59996407344428,0.438258278757181,"01000101011010110001111000111010111010100010",1,"210056921842"
"5164",0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.600497728595285,0.354067858588534,"01000100101001000000001100011110100000101000",1,"210057770660"
"6129",0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0.600545305245727,0.39282489646043,"01010101100001010000101000010100100110000001",1,"210057670402"
"5472",0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.600568700793662,0.370898331243618,"01001000101001100000001000101011101001000000",1,"210057769977"
"6721",0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0.600697927817757,0.337267468836434,"01100101101000000000011000011100100100000110",1,"210055507673"
"1947",0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.601083026199267,0.329795924269017,"00000101101001001100000100011100100000000001",1,"210057763937"
"3805",0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.601225692996544,0.330999936462121,"00011100101010001110100100011010110000001000",1,"210055498449"
"6393",0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0.601427892192638,0.395876108358111,"01011101001010000100001010011000001100110111",1,"210055591630"
"3534",0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0.601474250668691,0.331453762254211,"00010101101010001100000000001110110010000101",1,"210056812699"
"2329",0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.602373218716728,0.395288504289607,"00001001001011010101001100001010100000001000",1,"210057693299"
"1997",0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.603113060474336,0.348149944851767,"00000101111011011100101000001000100000000101",1,"210055491337"
"4294",0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.603291907714695,0.387371309873229,"00101000101001010011110101001010100000000000",1,"210055467093"
"8042",1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.603598993464516,0.384891224664818,"10110011101000000100000000000111100000100101",1,"210055306271"
"3497",0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.603848730878294,0.333022862714837,"00010101101000000111100100001011100100001100",1,"210055112506"
"4877",0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0.603871030025877,0.356949876954517,"01000001101000100010100100001010100101001011",1,"210055042249"
"3834",0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.603904031979525,0.343003986548613,"00011101100000001001001000001110100010000100",1,"210054514798"
"6197",0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.604176643221946,0.397404422220342,"01010110101000001100000000011011100001010010",1,"210057268073"
"6196",0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.605124808418811,0.362528132315463,"01010110101000001010000001001111100000000100",1,"210057450824"
"2623",0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.605777602498258,0.36669446459594,"00001110101000000110000101001110110100001000",1,"210057125886"
"7892",1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.605906175666513,0.382726361643433,"10010100111101000110101010011111011000000101",1,"210055464237"
"4374",0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.606156586655705,0.367290083596265,"00101111100010000000100000011000100000000001",1,"210055107219"
"3503",0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0.606411572532301,0.334558006105317,"00010101101000001010000000001111100111010001",1,"210055460877"
"3776",0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0.607346914789147,0.380828955342078,"00011100100010100011101000001011101000011001",1,"210055353361"
"4531",0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0.607965381629022,0.343811780406411,"00111100111000100000100000011000100001010001",1,"210056029897"
"6403",0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.608033065354588,0.350058775866436,"01011101100110001010100010010011100100000010",1,"210055003985"
"5604",0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.608121615495772,0.334536717294554,"01001100111000000010000000001011100100000011",1,"210055120596"
"3913",0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0.608151679059513,0.384311692028428,"00011110101000001000100100001001100101000011",1,"210055639321"
"6258",0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0.608257379541841,0.360797744862376,"01011000011000101000001000011101100001001101",1,"210054920190"
"2493",0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.608838062217024,0.330948019496948,"00001100101000101110000100011110101000000000",1,"210055609356"
"4314",0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.609113947322142,0.407191877138512,"00101010101010001001101000011011101000000000",1,"210055536607"
"3616",0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0.609575171268022,0.495584462143838,"00010110101010111011101000011100101001001010",1,"210055715530"
"5578",0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.609830585294302,0.381450356536185,"01001100101000010010100000011000101010000001",1,"210057730350"
"5378",0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0.609835659591639,0.379137567903238,"01000110101000000000000100101111110000000101",1,"210055368180"
"3819",0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0.60993485870724,0.333191549607102,"00011100111001001010100010011001100000100110",1,"210056926351"
"2644",0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0.610202671923359,0.418601026032499,"00001110111001100000010100011001000010010101",1,"210057811682"
"1946",0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.610379076416499,0.32439409130296,"00000101101001001010101000011011101000000000",1,"210056871668"
"2526",0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0.610548125671358,0.339955336905007,"00001100111000000000101001011011101101000101",1,"210057281329"
"4947",0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.610721453922392,0.401261411346792,"01000011011001000100100000011101100001001100",1,"210055944178"
"5513",0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.611338009072597,0.376505563026756,"01001010101000001000001000011110100101000000",1,"210055467115"
"8585",1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.611493969913491,0.418610123497948,"11101011100000100110000010000000100100000001",1,"210055291882"
"4178",0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.611720177369914,0.369917509622513,"00100100101001000100110100011110101000111000",1,"210057341780"
"5413",0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0.611828039102479,0.450861314269411,"01000111100001000010100110001111000111101000",1,"210055417145"
"6226",0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0.612992121594125,0.406167395510152,"01010111101000000000001000101010000011000101",1,"210055395783"
"6091",0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.613761655972743,0.35524320417777,"01010100101011100100000000001110100100000010",1,"210057316760"
"5939",0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0.614108952501824,0.469092528248275,"01010010101000111010100000001110110110011010",1,"210057389794"
"2560",0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0.61485241014782,0.324161622812128,"00001101101000001100001001001010100100001110",1,"210057351314"
"8248",1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.61505239985785,0.357676011769717,"11001000101001000010001000001001100000000101",1,"210057805907"
"4528",0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.615226745570569,0.359228693415072,"00111100101001100010001000011100000001001100",1,"210057267507"
"7948",1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0.615300186849229,0.381293801269053,"10011100101010111010000000011010100101010010",1,"210055625140"
"2189",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.615810217000145,0.361929258024357,"00000111111000000010001100011010100110010000",1,"210056894336"
"5174",0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.616213388195463,0.355149318323893,"01000100101001001110000100001011100001010100",1,"210055991914"
"6807",0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.616401893210125,0.341875192014119,"01101100110000000010001000011010100000001100",1,"210055262434"
"6133",0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0.616869323083569,0.383310005429779,"01010101101000000001001100010001101001000001",1,"210055348566"
"7082",0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.61727512498804,0.388679985576117,"01111100111001101010000001000000001000000101",1,"210055499566"
"1915",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0.617994668577227,0.325684911525111,"00000101101000100000001110011010100000001101",1,"210055405970"
"3509",0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0.61845702088851,0.340901821988571,"00010101101000100011000000001111101000001100",1,"210055632551"
"5471",0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0.618607041098798,0.3723788671516,"01001000101001100000000100001000110010000101",1,"210056896323"
"4857",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0.618772036662663,0.348563043567676,"01000001001001000110100000011111100000001110",1,"210055623626"
"5579",0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.620067531011132,0.362935289044183,"01001100101000100000010000001010101000010011",1,"210056927267"
"7750",1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.620440020247576,0.344898718759206,"10001101101011000010000001010010100000000110",1,"210057690138"
"5583",0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.620684803595181,0.366529009404392,"01001100101000100100101000001110001001000101",1,"210056583123"
"3880",0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.620987825344246,0.33138800040772,"00011101101010000000000100010010100000010001",1,"210057726004"
"5683",0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.621324220542476,0.401985996183808,"01001110011000100000000000011010101000110100",1,"210055208237"
"4069",0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.621591794146028,0.353675816595435,"00100000111001101100001111011110100000010100",1,"210055576732"
"8271",1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.62203840900653,0.394706164922503,"11001100101001001010110010000010101010010100",1,"210055541404"
"4180",0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0.622432048746592,0.345882725849405,"00100100101001001010010000001111111100000101",1,"210057782634"
"8654",1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.622461827022493,0.382601889126548,"11110100101001100110100010001011000001000100",1,"210055600965"
"8050",1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.622581747408176,0.366821577166854,"10110100111001101000000000001111100110000010",1,"210056885035"
"1932",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0.622605257832581,0.350280624463367,"00000101101000110000000100011010101000000101",1,"210056815679"
"3818",0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0.622713116808061,0.387685592825858,"00011100111001000101100001011101001100010101",1,"210056902059"
"5007",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.622800204355623,0.426643894522323,"01000100001001010100111000011111101010011000",1,"210054938177"
"1989",0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.623300245063677,0.333782834333942,"00000101111001100100000000001010100000011001",1,"210057763942"
"5589",0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.623570311480136,0.34768316810293,"01001100101001001100000000001000100000001001",1,"210055416856"
"5936",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0.624042999254186,0.501809893169721,"01010010101000001000001100110011101011010111",1,"210055664332"
