"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q27","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q41","Q42","Q43","Q44","Q45","Obs","Exp","habilidade","se.z1","respostas","Ocorrência","alunos_id_string" 
"6000",1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.842449218951656,0.35737447434042,"11000101110000000101011000001010100100011000",1,"210054667003"
"2535",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0.843087727851092,0.373882542993472,"00010000111000010010110100001101100101000101",1,"210055009135"
"1752",0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0.843174695866181,0.336555572414215,"00000101111000001001101000001100101100010000",1,"210057603233"
"1841",0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.843508655066847,0.385926249288639,"00000110101001100100100000101011100000000000",1,"210054925244"
"956",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0.843885426643825,0.361613327462597,"00000001101010000000100110001100100100000101",1,"210057594918"
"5723",1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.844153269707006,0.335301368744191,"10010101111000000001001111001000100000000000",1,"210054895802"
"3413",0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.844468768397112,0.351359428423994,"00100101101010000110111100001011000000000000",1,"210054544960"
"3377",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0.844587613679095,0.454693454260688,"00100100100001000100000000010111101000100101",1,"210056705681"
"2825",0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0.845581541930477,0.327273299000306,"00010100101000001010000000001111100000110100",1,"210054777182"
"1715",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.846171140365461,0.328666835919637,"00000101101000100000001000001010110100000000",1,"210057042845"
"3069",0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.846300305493296,0.434734426701305,"00011001110101001000000000000011100100001100",1,"210056702764"
"2164",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.846603681151968,0.395775788515292,"00001100101001101000101001001000100000000000",1,"210054723948"
"2564",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.847689813220587,0.340085576109861,"00010001100000101010010000011111101100000000",1,"210057600542"
"1156",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0.849338914539589,0.433803037788618,"00000011100000000100000010001111101011010001",1,"210056713240"
"4964",0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.849887176192917,0.358870667452548,"01110100101000001110001000010010100000000000",1,"210055009162"
"5687",1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0.850424432206616,0.362848962556499,"10010100101000000000000100001010100000001101",1,"210057593430"
"2902",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.85048228431279,0.334395326344168,"00010101100000001010011000011100100000011100",1,"210057637580"
"1748",0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.851038742191661,0.324080804281,"00000101111000000000110000011011100000001000",1,"210057656319"
"729",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.85127360717231,0.400114382724847,"00000000101001010100101000011010100000000011",1,"210055034313"
"3070",0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.852720175143379,0.388319962789193,"00011001111000000000100000100010101000110100",1,"210057672420"
"2032",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.853199584138647,0.39650152687937,"00001001001100000000000101011011100001000100",1,"210057189884"
"2700",0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.853945349655405,0.420360782665929,"00010100001001001000000000011011101010000001",1,"210054670366"
"4509",0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.854036378089087,0.384441429264197,"01010001101010000000000001011000101010011100",1,"210056699242"
"3044",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.855052429220603,0.387747866203338,"00011000101000000010010010001011100000000001",1,"210056704654"
"2491",0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.856001828617959,0.376524150254143,"00010000101001100011001000011010100010101010",1,"210054822943"
"4551",0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0.857071606315394,0.459117587061807,"01010100010001000100011000011100101010100001",1,"210057631047"
"4183",0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.857209971153615,0.391602036250356,"01000101101001001010000000001011001000001000",1,"210054700940"
"6121",1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.858266292002569,0.380929224967528,"11011100100000001110000010001010100100000000",1,"210055933078"
"5482",1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0.858657638224788,0.386189390252504,"10000110101000000100001000011101100101101001",1,"210054717161"
"4066",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0.858857529845589,0.380892303542617,"01000100100010001010101000011010100100010101",1,"210055066986"
"4850",0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.85908135304099,0.467585574012488,"01100001101001010010000000000000100100000001",1,"210057618849"
"1703",0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.859979329472736,0.325188444498565,"00000101101000000100001000001100100000000100",1,"210057662660"
"2903",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.86110579709049,0.32805792911864,"00010101100000001110001110001100100000010000",1,"210054985905"
"5716",1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.861234476100674,0.380777592766051,"10010101101000101000000101000000101010000001",1,"210057630782"
"3560",0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.861786596361344,0.375538838847369,"00110100101001000010000011001010100100010010",1,"210056604669"
"2993",0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.861933249955253,0.370386258132631,"00010111100000000000010001001110101000000100",1,"210055028481"
"2163",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0.862786701649565,0.415050588535791,"00001100101001100100111001100010100101010000",1,"210056778086"
"4903",0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.863186640820298,0.475188684398549,"01101000011011001000000000001110100000100000",1,"210057668518"
"1847",0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.863877942490197,0.430964592929236,"00000110101011000100100000001100100001000001",1,"210057723815"
"5997",1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.864049628634263,0.350707754845543,"11000101101000100100010000111111010000101000",1,"210057209820"
"5456",1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.864292002458607,0.353826912708826,"10000101101000000010001010001000100010000001",1,"210054952836"
"971",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.864423901603869,0.348724642191919,"00000001111000000010010101011100100000010001",1,"210054703964"
"3903",0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.865264937669859,0.371157304548219,"01000001101000001000000010001101100001000001",1,"210054788623"
"4642",0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0.865875871865359,0.352456110189417,"01010101110000000100001001001000110000001100",1,"210057200126"
"2852",0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.866278083913175,0.354888340371646,"00010100101001100000111010001010100000001010",1,"210056143805"
"3568",0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.867545985729422,0.360063971414087,"00110101101000000001001011101111000000010100",1,"210054852367"
"2943",0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.867888177547596,0.330047151043674,"00010101111000011000000000001101100000010010",1,"210055081467"
"2838",0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.867999693469075,0.326297995884801,"00010100101000101000001100001110100000110000",1,"210055216561"
"2567",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0.869283290169986,0.355676124139065,"00010001101000000001000010001011101101101100",1,"210054557739"
"3408",0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.869903012922782,0.338803713013434,"00100101101000000000110000011010100000000010",1,"210054559280"
"4224",0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.87025790420752,0.423202281843417,"01000110101001000000001000010110100000010100",1,"210054901552"
"1540",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.870509144982005,0.354525134756858,"00000100101001001010101000001110100001010010",1,"210057190435"
"4226",0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.871563454188792,0.423262199013773,"01000110101001000100000000001010100001010000",1,"210054907125"
"2886",0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.872334949175517,0.344642218052021,"00010100111001000100001000011100100000100000",1,"210056734611"
"904",0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0.87251729042778,0.356141564333493,"00000001011000101100111100001010100011010100",1,"210054909595"
"3566",0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.873989348801668,0.390275173679751,"00110101001001000100100000000011100110000000",1,"210054691836"
"2922",0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0.874070349686293,0.358677632214535,"00010101101000100001000001000100100000001101",1,"210054755345"
"1653",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.876156334000532,0.330484433108399,"00000101001000000010001100011110100001100000",1,"210056766815"
"4645",0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.876508145812503,0.343097572759364,"01010101111000100000100011101111000100010000",1,"210054783992"
"3475",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0.877235927879929,0.409790360741345,"00101100100000000100101000011101101000010110",1,"210054558406"
"2168",0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0.877543353250148,0.365625695998536,"00001100101010101010001000011100100001010010",1,"210054835005"
"2830",0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0.87764600207107,0.355976781361284,"00010100101000100000001010001100100001100101",1,"210054943336"
"4548",0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.877772519752695,0.376443156923669,"01010100001011001110011001010111100000001000",1,"210056714853"
"3397",0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.878033617765183,0.447610289917162,"00100100111001010000110100011011000000000101",1,"210054964568"
"2241",0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0.878541377961018,0.408248871861378,"00001111100000000000000100000111100000100110",1,"210056752282"
"1722",0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0.879208667372246,0.396789515689624,"00000101101001000100100100001100000010101001",1,"210057183617"
"3500",0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0.880366764738959,0.65346460891964,"00101111111011000011000000000000000000110011",1,"210057585432"
"5837",1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.880871117102152,0.389818325901575,"10101100101000001000000000001110101000000010",1,"210054775049"
"1839",0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.881633336491371,0.437828003756413,"00000110101001100010000010011000101000000001",1,"210054706739"
"4104",0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0.883012939392515,0.339500575042846,"01000100101000100100000000001110100000100110",1,"210054568494"
"2977",0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.883148399256741,0.357111671236742,"00010110101000100100010000001111110010000000",1,"210054539504"
"4079",0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0.88337366189459,0.360486677751001,"01000100101000000000000000011111101001101100",1,"210054814283"
"4215",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0.883707337375051,0.425021076274419,"01000110100001000100001000001111100101000010",1,"210054872395"
"2975",0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.884331244366533,0.363843376597656,"00010110101000010010001000011110100001010000",1,"210054911641"
"4732",0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.885843397074521,0.532949982794032,"01011100111001101000001001000100000011000001",1,"210057651970"
"4162",0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.886552967123868,0.359928362863411,"01000100111010001101001101001100110001000100",1,"210056775540"
"2837",0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0.88681356607873,0.357950352981375,"00010100101000100100101100001110000000110101",1,"210056718169"
"4192",0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.887392041938247,0.330640900153977,"01000101111000000000101010001100100000001000",1,"210056736365"
"5285",1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.88751444364352,0.343760856186314,"10000001101000100101000100101110101000000000",1,"210054874461"
"2862",0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.888176799008894,0.350478855479508,"00010100101010101010001000101001100000000101",1,"210056375536"
"4931",0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.888708682159011,0.48383397327275,"01101110101000100100011000010000100010000010",1,"210054754626"
"962",0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.888985128402435,0.334134027717171,"00000001101010100100100100011100100100010100",1,"210056834249"
"4469",0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0.889064006330585,0.400902266524576,"01010000101001100110010110000010100010000110",1,"210056121024"
"4688",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0.891132502455811,0.494763048300096,"01011000011010001000010100001100101011101001",1,"210054545029"
"1728",0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.891165688269381,0.350127295238946,"00000101101001100000000101000110100000000000",1,"210057968494"
"4975",0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.891188682859842,0.367435416986576,"01110101101000100000000000011100000000100110",1,"210057599156"
"5656",1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.89147774770925,0.401106408887208,"10010010101001001000001000011110101000100000",1,"210054550762"
"2007",0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.893406202951216,0.386062418477572,"00001000101001000100110000001111100000010000",1,"210057193888"
"4284",0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.893531037247732,0.416279693952005,"01001001101000000000000010011110000000010001",1,"210057173777"
"2807",0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0.893613047969152,0.345848932784762,"00010100101000000010000000001111100010000011",1,"210054489564"
"2216",0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.893708450090282,0.384693685439943,"00001101111001001010001000010110000000000000",1,"210054781638"
"4332",0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.89470607602619,0.41007612096683,"01001100101010000010001100000100100100000011",1,"210055247141"
"1737",0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.894797428031947,0.326567940452628,"00000101101010011010101001011100100000010000",1,"210056712842"
"5754",1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.89493861855212,0.405948022935968,"10011100100001000000000111001110100100010010",1,"210056740494"
"5730",1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.896493346807995,0.391481017049307,"10010111001100100110000010011110000100000001",1,"210056752746"
"2160",0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.896541811946603,0.357533390225022,"00001100101000110100010000001110100100000010",1,"210054950353"
"4970",0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0.896697637132288,0.361098176032942,"01110100111000001010001000010010100100001110",1,"210055022633"
"5445",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.897250685680785,0.36851259860234,"10000101001001010000001000011101100000000100",1,"210054616293"
"5547",1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.897494975085622,0.439173520593276,"10001101100011100100100000001110000011000000",1,"210054575716"
